"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"21288","106.948436","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2039, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"21289","106.948550","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2039, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"21290","107.035484","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1901, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"21291","107.035603","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1901, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"21292","107.035903","ArubaNet_11:ec:f2","Broadcast","802.11","239","Beacon frame, SN=1901, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"21301","107.050544","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2040, FN=0, Flags=........C, BI=100, SSID=eduroam","-76 dBm"
"21302","107.050613","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2040, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-76 dBm"
"21303","107.050721","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2040, FN=0, Flags=........., BI=100, SSID=tamulink-guest","-77 dBm"
"21312","107.137961","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1902, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"21313","107.138072","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1902, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"21314","107.138338","ArubaNet_11:ec:f2","Broadcast","802.11","239","Beacon frame, SN=1902, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-68 dBm"
"21315","107.153126","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2041, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"21316","107.153233","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2041, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"21317","107.153348","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2041, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-75 dBm"
"21319","107.240325","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1903, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"21320","107.240423","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1903, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
